,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C19orf26,C3orf72,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF18B,KIF2C,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN12,PTPN13,PTPN9,RHOXF2BB,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC38A2,SLC4A1,SLC6A9,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318
HES7,4.845901639344262,5.269135802469136,5.478260869565218,5.810852713178295,4.620576131687243,4.5893004115226335,5.647953216374269,4.362841530054645,5.012979351032448,5.165517241379311,4.490547263681592,3.487550200803213,5.584,4.953086419753086,4.757333333333333,3.024915824915825,4.147311827956989,2.7222988505747128,5.559183673469388,4.835897435897436,5.911111111111111,4.488888888888889,3.4891385767790264,5.2745098039215685,5.4,4.635294117647059,5.452173913043478,4.7198501872659175,3.951310861423221,5.252525252525253,5.328104575163398,4.374946921443737,3.56426116838488,3.720833333333333,4.6563218390804595,3.9971014492753625,4.350191570881226,3.652813852813853,5.87816091954023,6.040277777777778,5.9911111111111115,5.1883333333333335,5.504444444444444,5.584313725490196,4.232128514056225,4.705797101449275,4.752845528455285,4.188732394366197,4.3670175438596495,4.316666666666666,4.695238095238095,3.712820512820513,5.584615384615384,4.9,5.509756097560976,3.5689088191330343,5.3238095238095235,4.466666666666667,4.602185792349727,5.266666666666667,4.824242424242424,5.384511784511784,5.309677419354839,4.933333333333334,4.641577060931899,4.740833333333334,4.776842105263158,5.16969696969697,5.553846153846154,4.921212121212121,3.6044444444444443,5.586666666666667,3.917391304347826,5.085470085470085,4.348971193415638,5.273758865248227,3.3512820512820514,5.948888888888889,3.8097222222222222,4.523076923076923,5.5425287356321835,4.471729957805907,4.932258064516129,3.994557823129252,3.8906432748538013,4.114814814814815,5.036666666666667,5.351851851851852,5.786666666666667,3.2654088050314467,3.5054054054054054,5.036666666666667,4.549206349206349,4.597297297297297,4.573873873873874,5.103508771929825,6.060869565217391,4.654545454545454,3.6170068027210887,3.0122666666666666,4.522666666666667,3.663157894736842,4.213026819923372,4.112169312169312,4.710588235294118
HK2,4.689754098360655,4.871296296296296,4.994565217391305,5.1412790697674415,4.592592592592593,4.56141975308642,5.083771929824562,4.452868852459017,4.782079646017699,4.800862068965517,4.507835820895522,4.025602409638554,5.049,4.739814814814815,4.615,3.794191919191919,4.336290322580645,3.655,5.036224489795918,4.655769230769231,5.105,4.487878787878788,4.028370786516854,4.871078431372549,4.944696969696969,4.597794117647059,4.967391304347826,4.620505617977528,4.242415730337079,4.871969696969697,4.931372549019608,4.458917197452229,4.065721649484536,4.1359375,4.596551724137931,4.264130434782609,4.445114942528735,4.098376623376623,5.175,5.272916666666666,5.1883333333333335,4.86375,4.948333333333333,5.036764705882353,4.385843373493976,4.601086956521739,4.649390243902439,4.352464788732394,4.461315789473685,4.422916666666667,4.626587301587302,4.101923076923077,5.025,4.696875,5.014634146341463,4.063116591928251,4.9,4.497448979591836,4.570901639344262,4.890217391304348,4.671969696969697,4.957828282828283,4.89758064516129,4.723837209302325,4.603494623655914,4.636875,4.663421052631579,4.826136363636364,4.9929487179487175,4.6886363636363635,4.083333333333333,4.945,4.239130434782608,4.778846153846154,4.442901234567901,4.88031914893617,3.939423076923077,5.233333333333333,4.172916666666667,4.535256410256411,5.00948275862069,4.502848101265823,4.723387096774194,4.278061224489796,4.219298245614035,4.315740740740741,4.7725,4.950396825396825,5.153333333333333,3.9070754716981133,4.016891891891892,4.7725,4.543452380952381,4.570945945945946,4.552702702702702,4.821052631578947,5.253260869565217,4.452272727272727,4.080102040816326,3.7824,4.533,4.093421052631579,4.391666666666667,4.319444444444445,4.629117647058823
HNF4A,4.70327868852459,4.998765432098765,5.1521739130434785,5.385271317829457,4.545267489711934,4.518930041152263,5.2742690058479536,4.35792349726776,4.82448377581121,4.9206896551724135,4.44726368159204,3.7369477911646585,5.228,4.779012345679012,4.633333333333334,3.4057239057239057,4.202150537634409,3.1933333333333334,5.210204081632653,4.68974358974359,5.437777777777778,4.44040404040404,3.737453183520599,5.0019607843137255,5.093939393939394,4.555882352941176,5.130434782608695,4.610861423220974,4.062546816479401,4.988888888888889,5.045751633986928,4.364755838641189,3.7920962199312713,3.902083333333333,4.566666666666666,4.097101449275362,4.34904214559387,3.8515151515151516,5.433333333333334,5.552777777777778,5.504444444444444,4.948333333333333,5.157777777777778,5.2254901960784315,4.2646586345381525,4.597101449275362,4.638211382113822,4.229577464788733,4.363859649122807,4.325,4.598412698412698,3.8897435897435897,5.223076923076923,4.7375,5.175609756097561,3.791778774289985,5.038095238095238,4.431972789115647,4.528415300546448,5.001449275362319,4.684848484848485,5.086531986531987,5.029032258064516,4.763565891472868,4.560931899641577,4.6258333333333335,4.6557894736842105,4.928787878787879,5.197435897435898,4.748484848484848,3.8194444444444446,5.206666666666667,4.043478260869565,4.867521367521367,4.347736625514403,5.00354609929078,3.632051282051282,5.488888888888889,3.963888888888889,4.4743589743589745,5.194252873563219,4.4350210970464135,4.7612903225806456,4.098639455782313,4.02046783625731,4.177777777777778,4.836666666666667,5.0661375661375665,5.373333333333333,3.576729559748428,3.7432432432432434,4.836666666666667,4.48968253968254,4.527027027027027,4.506306306306306,4.887719298245614,5.560869565217391,4.5181818181818185,3.825170068027211,3.3914666666666666,4.472666666666667,3.857894736842105,4.2555555555555555,4.177248677248677,4.608235294117647
HOXA13,4.781099324975892,5.076252723311547,5.242966751918159,5.477428180574555,4.623819898329702,4.591140159767611,5.371517027863777,4.426229508196721,4.910463300364394,4.987829614604462,4.515364354697103,3.783132530120482,5.3223529411764705,4.85838779956427,4.696470588235294,3.4402852049910875,4.260910815939279,3.2231237322515214,5.303721488595438,4.755656108597285,5.4980392156862745,4.502673796791444,3.7858559153998677,5.078431372549019,5.17825311942959,4.633217993079585,5.2148337595907925,4.684071381361534,4.118307997356246,5.06951871657754,5.139561707035756,4.435743724241289,3.841115827774409,3.952205882352941,4.641987829614605,4.150895140664962,4.415821501014198,3.8999236058059585,5.52738336713996,5.658088235294118,5.584313725490196,5.036764705882353,5.2254901960784315,5.314878892733564,4.328136073706591,4.666240409207161,4.715925394548063,4.289146644573322,4.432817337461301,4.387254901960785,4.676937441643324,3.927601809954751,5.3076923076923075,4.8088235294117645,5.2690100430416065,3.8422579794249536,5.117647058823529,4.498199279711884,4.602700096432016,5.086956521739131,4.761140819964349,5.180035650623886,5.110056925996205,4.839945280437757,4.6394686907020875,4.703676470588236,4.734984520123839,5.005347593582887,5.2745098039215685,4.81283422459893,3.869607843137255,5.258823529411765,4.101023017902813,4.939668174962293,4.413943355119826,5.083854818523154,3.671945701357466,5.594117647058823,4.013480392156863,4.546003016591252,5.279918864097363,4.50409530900968,4.839658444022771,4.158463385354142,4.0779153766769864,4.234204793028322,4.9147058823529415,5.161064425770308,5.474509803921569,3.613762486126526,3.7861685214626393,4.9147058823529415,4.563025210084033,4.600158982511924,4.579491255961845,4.973684210526316,5.654731457800511,4.55614973262032,3.8733493397358942,3.4287058823529413,4.544705882352941,3.9009287925696596,4.3231913455037185,4.235294117647059,4.685121107266436
HOXB9,4.401540588583844,4.335118250780901,4.349397590361446,4.302885962454469,4.435073627844712,4.413952104715157,4.34580426971042,4.4331424056883275,4.4043074954686,4.314914831740756,4.413235029670923,4.500362897372623,4.345542168674699,4.390450691655511,4.363855421686747,4.524887428501886,4.432763311309755,4.561030328209389,4.346447012539956,4.36144578313253,4.175903614457831,4.384081781672143,4.50101529714363,4.330734703519962,4.338809784592917,4.432317505315379,4.331063383970665,4.397996480303235,4.448625964532287,4.348667396860168,4.371367824238129,4.428593354308956,4.498447397838778,4.4781626506024095,4.4117158288325715,4.448402304871661,4.432350090015233,4.475043029259897,4.299127544661404,4.313504016064257,4.232128514056225,4.385843373493976,4.2646586345381525,4.328136073706591,4.438960661924808,4.379518072289157,4.415515721422275,4.422195825555744,4.444388078630311,4.428714859437751,4.427232740485753,4.436515291936979,4.311399443929564,4.370481927710843,4.353658536585366,4.486844237938301,4.333907056798623,4.419473813621834,4.416748963065376,4.363541121005762,4.390653523183643,4.367409030059632,4.341235911387486,4.3830204539086575,4.435548646197694,4.402560240963855,4.416994292961319,4.3472070098576125,4.289774482545567,4.342825848849945,4.491164658634538,4.1975903614457835,4.4738082765846,4.344763670064875,4.430016361743269,4.344270699820559,4.475903614457831,4.327309236947791,4.462600401606426,4.429718875502008,4.321562110511009,4.421229220680189,4.380295375048582,4.469879518072289,4.461741703656732,4.428157072735386,4.37289156626506,4.383342895391088,4.338152610441767,4.502614230506933,4.470042331488115,4.37289156626506,4.417670682730924,4.423477694562032,4.411103874959297,4.390298034242232,4.270298585646936,4.180722891566265,4.475165970002458,4.510457831325302,4.425301204819277,4.462270133164236,4.463509209250796,4.4362210747752915,4.419135364989369
HOXC13,4.519244476122594,4.585346215780999,4.653119092627599,4.709302325581396,4.483091787439614,4.459205582393988,4.696796338672769,4.410905203136137,4.5669488264717195,4.541979010494753,4.431862426995457,4.221843897328444,4.679130434782609,4.540257648953301,4.466956521739131,4.1144049187527445,4.35273492286115,4.0580209895052475,4.6730257320319435,4.486622073578595,4.642028985507246,4.409749670619235,4.223497801660967,4.583546462063086,4.623847167325428,4.484654731457801,4.6323251417769375,4.482901807523205,4.3114313629702,4.590909090909091,4.629156010230179,4.411797286070341,4.241371582250112,4.269021739130435,4.4756371814092955,4.322306238185255,4.407546226886557,4.2481648785996615,4.724887556221889,4.779891304347826,4.705797101449275,4.601086956521739,4.597101449275362,4.666240409207161,4.379518072289157,4.465973534971645,4.5042417815482505,4.356093080220453,4.420366132723112,4.394927536231884,4.497239475500345,4.235785953177258,4.653846153846154,4.510869565217392,4.664899257688229,4.234646129849874,4.599378881987578,4.429015084294587,4.465074839629366,4.60586011342155,4.505270092226614,4.640974967061924,4.600981767180926,4.529322548028311,4.488779803646564,4.4923913043478265,4.511899313501144,4.567193675889328,4.6293199554069115,4.496047430830039,4.247463768115942,4.569565217391304,4.319470699432892,4.542363433667782,4.40552871712292,4.593432007400555,4.168896321070235,4.765217391304348,4.281702898550725,4.4520624303233,4.6499250374812595,4.431755641166759,4.52805049088359,4.337622005323869,4.304347826086956,4.340579710144928,4.55,4.6438923395445135,4.728985507246377,4.1628383921246925,4.2050528789659225,4.55,4.450310559006211,4.467685076380729,4.452996474735605,4.581235697940503,4.753308128544424,4.3063241106719365,4.239130434782608,4.100869565217391,4.448695652173913,4.241418764302059,4.39255372313843,4.34472049689441,4.49539641943734
IER5L,4.562574970011995,4.62962962962963,4.703075291622482,4.760635280771412,4.5257452574525745,4.498946100572117,4.7496790757381255,4.449020391843263,4.613857112022448,4.582001682085786,4.469603203494722,4.249485747869527,4.730731707317073,4.58446251129178,4.504390243902439,4.1357477211135745,4.385916601101495,4.077375946173255,4.724240915878546,4.525328330206379,4.68130081300813,4.444937176644494,4.251301726500411,4.627450980392157,4.67110125646711,4.52725968436155,4.679745493107105,4.523431077007399,4.342559605371335,4.636363636363637,4.679100908656145,4.4503650768991765,4.270304249434247,4.298780487804878,4.516820857863751,4.354188759278897,4.4446313428651525,4.276845106113399,4.777123633305298,4.836890243902439,4.752845528455285,4.649390243902439,4.638211382113822,4.715925394548063,4.415515721422275,4.5042417815482505,4.547293277810827,4.389556853315012,4.4590500641848525,4.430894308943089,4.54045683313976,4.26078799249531,4.701688555347092,4.551829268292683,4.715942891136228,4.263261511538882,4.644599303135888,4.466898954703833,4.505397840863655,4.653234358430541,4.547671840354767,4.6915496427691545,4.646734854445318,4.572319909245604,4.531864673485445,4.534451219512195,4.555584082156611,4.610864745011087,4.674171357098186,4.534368070953437,4.276422764227642,4.6048780487804875,4.3525980911983035,4.58411507191995,4.442336645588678,4.638816813700052,4.191369606003752,4.821951219512195,4.311483739837398,4.492182614133833,4.698065601345669,4.4705155912318615,4.5708103855232105,4.3718267794922845,4.336114676936243,4.372628726287263,4.59390243902439,4.695121951219512,4.783739837398374,4.186378278877128,4.230388925510876,4.59390243902439,4.490708478513357,4.508569545154911,4.492748846407383,4.628369704749679,4.805938494167551,4.330376940133037,4.267048282727726,4.122536585365854,4.4887804878048785,4.2682926829268295,4.430333613680965,4.37824235385211,4.538020086083214
IGDCC3,4.374278457631032,4.302034428794992,4.311696264543785,4.26039960694399,4.411058946270214,4.391410189532255,4.3049172226340495,4.413992149619026,4.3736756824130625,4.284604176784847,4.392684464998949,4.496012217885627,4.305915492957746,4.36150234741784,4.339718309859155,4.528809218950064,4.41821899136756,4.569402622632346,4.307272204656511,4.3358613217768145,4.136150234741784,4.364489970123773,4.496755815793638,4.297707815520575,4.303030303030303,4.408036454018227,4.2945499081445195,4.373476815951891,4.4374109827504356,4.315407597097738,4.3358188345760835,4.409168386112856,4.492667344271816,4.470070422535211,4.387809616318601,4.436007348438457,4.413793103448276,4.468264130235961,4.255463817387081,4.266138497652582,4.188732394366197,4.352464788732394,4.229577464788733,4.289146644573322,4.422195825555744,4.356093080220453,4.389556853315012,4.407062090854989,4.424907338769459,4.410798122065728,4.401967359713838,4.430119176598049,4.273022751895991,4.34330985915493,4.315183785640674,4.481336449188404,4.2997987927565395,4.398965219890774,4.393904410066959,4.329454990814452,4.364063166880069,4.330772513871105,4.307133121308496,4.354733049459548,4.411025291534151,4.3772887323943666,4.390511489992587,4.315620998719591,4.25279884434814,4.316261203585147,4.484976525821597,4.163380281690141,4.4620330679730555,4.31491513181654,4.411580594679187,4.310758166017381,4.475622968580715,4.281220657276996,4.453345070422535,4.407728421812929,4.283632831471588,4.400427883758246,4.352339845524761,4.456740442655936,4.451074870274277,4.414449660928534,4.342957746478874,4.346858931365974,4.294835680751174,4.50252458145097,4.466501712980587,4.342957746478874,4.395372233400402,4.400266463646745,4.388846593071945,4.3584136397331354,4.224127372933252,4.162612035851472,4.469244035642426,4.514478873239437,4.403380281690141,4.455893254262417,4.446333171442448,4.42186452045607,4.393869096934549
IKZF3,4.451941328731666,4.416764132553606,4.446224256292906,4.424235006119951,4.469005847953216,4.445873944119558,4.455032317636196,4.448144952545298,4.4668840242198415,4.389110707803993,4.438020424194815,4.451109701965758,4.450105263157894,4.4487329434697855,4.408,4.441998936735779,4.432427843803056,4.455607985480944,4.449194414607948,4.411336032388664,4.3052631578947365,4.408931419457735,4.452158486102897,4.412796697626419,4.429984051036683,4.4671826625387,4.426086956521739,4.439503252513306,4.4340626848018925,4.429027113237639,4.457378740970072,4.445390546429769,4.4548019533369505,4.446052631578947,4.448457350272232,4.436613272311213,4.44670296430732,4.4380041011619955,4.42540834845735,4.451535087719298,4.3670175438596495,4.461315789473685,4.363859649122807,4.432817337461301,4.444388078630311,4.420366132723112,4.4590500641848525,4.424907338769459,4.459612188365651,4.440350877192983,4.466499582289056,4.4040485829959515,4.416194331983806,4.425,4.452759948652118,4.443851781921171,4.419548872180451,4.442105263157894,4.44969801553063,4.444851258581235,4.4395534290271135,4.457309941520468,4.425806451612903,4.439902080783353,4.470854555744199,4.445921052631579,4.462271468144045,4.421531100478469,4.392442645074224,4.399043062200957,4.450701754385965,4.3031578947368425,4.456064073226544,4.412955465587045,4.444314489928525,4.426203807390817,4.417813765182186,4.45859649122807,4.437061403508772,4.456410256410257,4.423230490018149,4.444237175216522,4.437521222410866,4.457787325456499,4.442566943674977,4.425536062378168,4.437368421052631,4.470760233918129,4.457543859649123,4.437140019860974,4.422617354196301,4.437368421052631,4.446365914786967,4.455618776671408,4.441963015647226,4.459556786703601,4.4100686498855834,4.222966507177033,4.435767991407089,4.427621052631579,4.452,4.4260387811634345,4.4673926194797335,4.432915622389307,4.459566563467492
IRF1,4.422131147540983,4.37962962962963,4.4021739130434785,4.374031007751938,4.442901234567901,4.421810699588478,4.406432748538012,4.4289617486338795,4.432153392330384,4.35632183908046,4.416666666666667,4.4528112449799195,4.403333333333333,4.416666666666667,4.383333333333334,4.454545454545454,4.419354838709677,4.474712643678161,4.403061224489796,4.384615384615385,4.261111111111111,4.388888888888889,4.453183520599251,4.375816993464053,4.388888888888889,4.4411764705882355,4.384057971014493,4.412921348314606,4.425093632958801,4.391414141414141,4.415032679738562,4.42515923566879,4.45446735395189,4.442708333333333,4.422413793103448,4.427536231884058,4.42816091954023,4.436147186147186,4.373563218390805,4.394097222222222,4.316666666666666,4.422916666666667,4.325,4.387254901960785,4.428714859437751,4.394927536231884,4.430894308943089,4.410798122065728,4.440350877192983,4.423611111111111,4.439153439153439,4.403846153846154,4.371794871794871,4.395833333333333,4.407520325203252,4.442825112107624,4.380952380952381,4.421768707482993,4.424863387978142,4.405797101449275,4.4103535353535355,4.414141414141414,4.387096774193548,4.408914728682171,4.444444444444445,4.417708333333334,4.433333333333334,4.386363636363637,4.35042735042735,4.371212121212121,4.449305555555555,4.266666666666667,4.447463768115942,4.380341880341881,4.425925925925926,4.388297872340425,4.423076923076923,4.402777777777778,4.432291666666667,4.433760683760684,4.379310344827586,4.422995780590718,4.405913978494624,4.447278911564626,4.434210526315789,4.41358024691358,4.404166666666667,4.427910052910053,4.405555555555556,4.44496855345912,4.42454954954955,4.404166666666667,4.4226190476190474,4.431306306306307,4.417792792792793,4.423245614035087,4.355072463768116,4.204545454545454,4.434523809523809,4.439333333333333,4.429166666666666,4.425438596491228,4.4511494252873565,4.420634920634921,4.432352941176471
